3.773887628860432275e-01,4.073333333333332140e-01
3.750554411872550897e-01,nan
3.640871924422395267e-01,nan
3.829694645964759059e-01,nan
4.292875280525937920e-01,nan
5.848580009126855828e-01,5.482222222222222774e-01
5.596675222684591722e-01,nan
5.392791761989794708e-01,nan
6.028944649409324619e-01,nan
5.653647913334004516e-01,nan
6.022660170563381987e-01,nan
3.995464423074338578e-01,6.295555555555556460e-01
3.744661919636140812e-01,nan
4.523947309106836068e-01,nan
3.260357204587472357e-01,3.184444444444444189e-01
3.384243450894073857e-01,nan
3.287621924917694116e-01,nan
3.354780235863686344e-01,nan
3.519059411680487415e-01,nan
1.955740470812258880e-01,6.295555555555556460e-01
1.832512194192140731e-01,nan
2.006501457268818900e-01,nan
2.417053721353540630e-01,nan
4.497344020354855365e-01,4.815555555555555145e-01
4.847176536340440101e-01,nan
4.855403345187244146e-01,nan
4.829176185470367977e-01,nan
5.332297204292050230e-01,nan
5.577626286360359842e-01,nan
5.772833310489353664e-01,5.851111111111109153e-01
6.037916960744260653e-01,nan
6.374891637626590724e-01,nan
3.150578435566357971e-01,4.739999999999999769e-01
3.272385347199823769e-01,nan
1.653090715697753121e-01,3.111111111111111160e-01
1.859522690824940705e-01,nan
1.828744150664056989e-01,nan
1.958652332188337564e-01,nan
4.577336096953157907e-01,4.517777777777777226e-01
4.836512004451566926e-01,nan
4.892832859415729985e-01,nan
5.033462378554003358e-01,nan
6.247671139580658339e-01,7.555555555555556468e-01
6.501469360718400425e-01,nan
6.471007267819948172e-01,nan
3.573139117142076771e-01,8.000000000000000444e-01
3.389948518209184303e-01,nan
1.830712469972003709e-01,1.851111111111110874e-01
1.850832432882680290e-01,nan
1.918617716280688057e-01,nan
1.852774972370808126e-01,nan
2.054758071621383964e-01,nan
2.021431240120378225e-01,nan
5.540173337846452384e-01,5.260000000000000231e-01
5.748574934274873760e-01,nan
5.846246420370028174e-01,nan
6.708297306709209984e-01,nan
5.104650365150560365e-01,5.555555555555554692e-01
5.153306405968826054e-01,nan
3.663488289746317239e-01,4.962222222222221202e-01
3.988137115086745621e-01,nan
4.227563036359101023e-01,nan
4.504734214279094151e-01,nan
5.122469993496587826e-01,6.593333333333332158e-01
5.140198149304158193e-01,nan
5.743463090220586320e-01,nan
8.767027365457275012e-02,2.962222222222222201e-01
9.196984413628664368e-02,nan
1.059689122201037254e-01,nan
1.036799629061094796e-01,nan
5.426335416634369135e-01,6.371111111111111835e-01
6.256832496769929586e-01,nan
2.415844108045572536e-01,3.777777777777776569e-01
2.815087280565990446e-01,nan
2.609653562960956297e-01,nan
2.630804355400740979e-01,nan
5.065554885850689359e-01,3.037777777777776467e-01
4.867489221419866174e-01,nan
5.112092087590487388e-01,nan
5.608254270470736103e-01,nan
5.180167617125307489e-01,nan
3.925582244006753374e-01,4.815555555555555145e-01
4.488205815747771110e-01,nan
4.648929999533362722e-01,2.517777777777776560e-01
4.565818503862201228e-01,nan
4.636791319512204024e-01,nan
5.257730730154579479e-01,nan
5.018830488889036712e-01,nan
5.761134948236669162e-01,nan
5.227821852245929657e-01,3.926666666666667749e-01
5.440365285464963119e-01,nan
5.439482168101265058e-01,nan
5.675363680184234427e-01,nan
6.069878845084776264e-01,6.371111111111111835e-01
6.356315890222420384e-01,nan
6.519183465911571052e-01,nan
6.692902092847414774e-01,nan
6.058255358474267105e-01,4.295555555555555238e-01
6.081083809777140248e-01,nan
5.961121277556423736e-01,nan
6.875804053605224508e-01,nan
3.033015961183607168e-01,4.593333333333332047e-01
2.470600770792886480e-01,nan
2.050729451746065302e-01,nan
1.858743425353770184e-01,nan
1.281487199955273770e-01,7.406666666666664733e-01
1.862871426017972398e-01,nan
2.083927363019514034e-01,nan
2.109187135005444746e-01,nan
2.957369214278033898e-01,5.628888888888889941e-01
3.054453256027613306e-01,nan
3.175985351714091243e-01,nan
3.041732203699296089e-01,nan
3.755653460383435727e-01,4.073333333333332140e-01
4.058339280602016319e-01,nan
4.056494453161765268e-01,nan
3.969152326974633160e-01,nan
4.097467223547228143e-01,nan
4.399257708950807255e-01,nan
4.500699818374508943e-01,4.148888888888889181e-01
5.694459635009186949e-01,nan
5.505429694266352758e-01,4.444444444444444198e-01
6.018498651731547522e-01,nan
6.026685150335144847e-01,nan
6.062625521271650664e-01,nan
6.267521191562340777e-01,nan
6.864136450811323398e-01,nan
1.005572590117450454e-01,3.926666666666667749e-01
1.163934287371721221e-01,nan
1.874487998784134801e-01,nan
1.869192178272199856e-01,nan
1.654515043669718688e-01,nan
1.803044680850031944e-01,nan
2.011916980639744112e-01,nan
3.635222040612580141e-01,4.073333333333332140e-01
3.898373772536685711e-01,nan
4.013271076207227117e-01,nan
4.915201509105249222e-01,nan
5.188104728019129475e-01,nan
5.502481559322267568e-01,4.815555555555555145e-01
5.841440769479577799e-01,nan
6.046393651966031069e-01,nan
6.798316713802258215e-01,nan
4.206119398337633264e-01,3.555555555555555136e-01
4.156141995943136158e-01,nan
4.254007929036502378e-01,nan
4.487295040039213090e-01,nan
3.144907856861181017e-01,3.406666666666666732e-01
3.325393322365078341e-01,nan
3.500186907978648509e-01,nan
1.054298766119384778e-01,4.962222222222221202e-01
1.278324606370460359e-01,nan
1.426621722057048181e-01,nan
1.153552954502163053e-01,nan
6.060209231682243125e-01,4.295555555555555238e-01
5.852807687707292095e-01,nan
5.509369262103903653e-01,6.888888888888887729e-01
6.315267890207180157e-01,nan
6.491665334034040225e-01,nan
7.259468882397549505e-01,nan
4.347254508532977790e-01,3.777777777777776569e-01
4.222733832070569293e-01,nan
4.913381275259369740e-01,nan
4.501956296149097203e-01,3.628888888888888720e-01
5.443370593667168356e-01,nan
5.010460594296628489e-01,nan
5.871176423045402215e-01,nan
1.600021646200851522e-01,2.740000000000000213e-01
1.762566789981724891e-01,nan
1.619406203938497935e-01,nan
1.420394371264937505e-01,nan
1.143942139161017446e-01,3.628888888888888720e-01
1.180167635817515048e-01,nan
1.464357586437566028e-01,nan
1.469315385470938984e-01,nan
2.584902195300911587e-01,3.628888888888888720e-01
3.251866891755337274e-01,nan
3.158072829501234469e-01,nan
1.967714162026364677e-01,2.666666666666666075e-01
